file,url
fc-caesar/nicola-cutrignelli.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/6197ddff-cbae-45f5-bc19-e2960e582f4d/633139699.png
fc-caesar/radja-nainggolan.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/seasonTeamPlayer/b5d5165c-6082-4acc-8a23-c74d4875c5ae/998322101.png
fc-caesar/mattia-parretti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/6cc73712-fb2a-427f-b971-ef9f8278c41e/653143890.png
fc-caesar/antonio-picci.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/41831113.png
fc-caesar/boubacar-coulibaly.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/d3261b77-ebc7-4308-9d27-cff5ff489646/645520281.png
fc-caesar/enrico-brignola.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/01510d64-f037-4af1-a7e3-4bcbe59b691e/27989896.png
fc-caesar/matteo-zunino.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/672017641.png
fc-caesar/nicola-loiodice.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/72582777.png
fc-caesar/alberto-panzani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/e8b9f261-da73-4464-813d-3bb100e0a1f5/105789959.png
fc-caesar/juan-fernandez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/seasonTeamPlayer/dd00cc44-227e-453f-a07a-595edf1f086f/68348884.png
fc-caesar/mohamed-rabbas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/b75b384b-2098-4467-a08d-f21afbb86ba4/369231915.png
gear-7-fc/alessandro-feleppa.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/91788631.png
gear-7-fc/valerio-anane.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/758974701.png
gear-7-fc/angelo-panarello.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/243054034.png
gear-7-fc/riccardo-bozzuto.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/891640314.png
gear-7-fc/tiziano-prinari.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/150867ed-58c9-4f28-985c-8afd954624c4/885079046.png
gear-7-fc/niccolo-ciceri.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/669a6692-c90f-4bc9-9806-fcd9082008a8/456430014.png
gear-7-fc/christophe-renault.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/754768735.png
gear-7-fc/alessandro-iacuaniello.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/793930257.png
gear-7-fc/alessandro-sala.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/79119723.png
gear-7-fc/andrea-bertazzoli.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/194233980.png
gear-7-fc/gabriele-folla.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/512871100.png
gear-7-fc/giovanni-kean.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/seasonTeamPlayer/89056407-d882-48f6-8e65-a1af0c0b74f6/753065825.png
gear-7-fc/roberto-ratti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/729628737.png
gear-7-fc/leandro-cosenza.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/a5d88fd9-946f-4670-b317-c4a0036226b5/913922545.png
stallions/gianluca-bressan.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/b067126b-881f-428b-a9f5-2fb4b902a8ab/532143030.png
stallions/samuele-guddo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/241f380a-894f-430b-a2a6-83c251a8d3d3/282989281.png
stallions/alessandro-di-dio.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/0e8b7f7f-6d91-4fd0-b3d6-4b55858dba77/295457083.png
stallions/andrea-becchi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/ba6c83c9-6f96-4475-a520-dfb40dd2d0c7/132386724.png
stallions/filippo-adamo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/b74e532a-1bee-4d8a-9f3b-5d587e515afa/917315207.png
stallions/marco-evangelisti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/1298941e-3f2e-442a-9dbd-b8df5a9e47f8/501878103.png
stallions/giacomo-pennetta.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/847c269f-ccb7-4ba7-b5d0-ddd6ad71ba60/254965530.png
stallions/niccolo-marino.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/7e872e17-98a4-4503-81af-0b0bcdf8ea68/17630267.png
stallions/pietro-brusadelli.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/d839ac22-06a3-4e26-bf53-f2b1cf46ba9e/859551216.png
stallions/alessandro-colombo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/d39b0eb0-f422-4992-af31-20f275c6de38/654834796.png
stallions/dennis-stojkovic.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/21a6c98b-3a4f-4bc6-8953-31dc4ba8ff17/959301896.png
stallions/leandro-cosenza.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/a5d88fd9-946f-4670-b317-c4a0036226b5/913922545.png
stallions/simone-lo-faso.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/70bbcb28-44b8-45bd-be69-a70a57147883/886030479.png
trm-fc/alessandro-vagge.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/837299661.png
trm-fc/mateo-seitaj.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/945642975.png
trm-fc/alberto-muscas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/502143130.png
trm-fc/alessandro-di-dio.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/0e8b7f7f-6d91-4fd0-b3d6-4b55858dba77/295457083.png
trm-fc/alessio-marcone.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/42559432.png
trm-fc/alessio-zefi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/853289161.png
trm-fc/carlos-filippi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/709154406.png
trm-fc/pietro-martirani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/819239788.png
trm-fc/riccardo-vono.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/771982629.png
