file,url
rayo-de-barcelona/jordi-gomez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/130661352.png
rayo-de-barcelona/carlos-heredia.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/634710024.png
rayo-de-barcelona/carlos-omabegho.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/210771994.png
rayo-de-barcelona/adam-tahere.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/1186741c-4107-4df6-b77f-94657f3cdf18/418503007.png
rayo-de-barcelona/gerard-oliva.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/143289242.png
rayo-de-barcelona/guillem-zz-ruiz.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/826430629.png
rayo-de-barcelona/mohamed-boullouh.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/47bb70c7-9e52-4456-ada3-8f79aa20878c/396170396.png
rayo-de-barcelona/alhagi-marie-touray.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/4249f2ac-1457-4566-9540-de8cb4e96d61/520108625.png
saiyans-fc/ivan-fajardo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/933279484.png
saiyans-fc/gerard-vacas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/761970438.png
saiyans-fc/alex-campu.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/699388284.png
saiyans-fc/dani-santiago.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/746720508.png
saiyans-fc/albert-de-verdonces.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/348e1a0d-8517-4907-8509-0aa271623d6b/756964320.png
saiyans-fc/borja-montejo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/770365253.png
saiyans-fc/feliu-torrus.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/965808909.png
saiyans-fc/juanan-gallego.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/370071673.png
saiyans-fc/diego-jimenez.png,https://kingsleague.pro/_ipx/fit_outside&s_300x422/kama/production/player/image/971937106.png
saiyans-fc/pablo-fernandez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/33918519.png
saiyans-fc/sergi-gesti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/398415048.png
saiyans-fc/isaac-maldonado.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/197753810.png
saiyans-fc/gio-ferinu.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/338422012.png
saiyans-fc/albert-garcia.png,https://kingsleague.pro/_ipx/fit_outside&s_300x422/kama/production/player/image/737372775.png
skull-fc/alberto-arnalot.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/446074152.png
skull-fc/kevin-zarate.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/723536932.png
skull-fc/victor-mongil.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/100324078.png
skull-fc/roberto-tobe.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/811650314.png
skull-fc/koke-navares.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/81259965.png
skull-fc/david-asensio.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/c33e8b29-fa82-4006-947d-775dbe03a07a/294396148.png
skull-fc/jose-hermosa.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/0a27adf8-c180-4c46-af2f-8949666caa36/882873376.png
skull-fc/marcelo-vieira.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/seasonTeamPlayer/3a4862ef-c1e7-41ef-bb34-777647b1a5c6/284073224.png
skull-fc/jorge-escobar.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/359647653.png
skull-fc/alex-salas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/735019034.png
skull-fc/david-burrito-ruiz.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/652925404.png
skull-fc/pablo-de-castro.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/354170681.png
skull-fc/manu-garcia.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/9c0365d3-3a69-46ec-afa1-058f74e6f1d6/558316499.png
skull-fc/sergio-sanchez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/9578d880-bb53-4803-89cf-23ff2a73c165/76648261.png
skull-fc/dani-santos.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/957016715.png
skull-fc/nano-modrego.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/387510991.png
skull-fc/raul-escobar.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/863449010.png
skull-fc/ayoub-el-battioui.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/a04f091b-b7a1-48ca-9681-98b11fb7e1db/115055094.png
skull-fc/samuel-aparicio.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/9af2fc6e-2488-4c40-a407-46632644e439/373876340.png
ultimate-mostoles/victor-vidal.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/28f9bd44-78d6-4a28-b239-121d54bb0145/407441994.png
ultimate-mostoles/juan-lorente.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/21fd746c-d8ac-436f-800e-9cd1627fd527/573643087.png
ultimate-mostoles/david-grifell.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/98254d99-dfa9-400d-99b8-5edc4a3ca9e6/444261974.png
ultimate-mostoles/i-sugranyes.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/2080c30a-e6f4-4102-a1be-1084373547d4/9685118.png
ultimate-mostoles/marc-granero.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/7159b042-642f-4412-a430-db3fb3b17337/562366342.png
ultimate-mostoles/eloy-pizarro.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/82d5d54e-969c-4238-8617-9a25b4e39e60/413889329.png
ultimate-mostoles/alberto-de-la-bella.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/cb33651c-3453-4206-843e-1c9e6dd7cc51/77163120.png
ultimate-mostoles/javi-espinosa.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/d10e9177-ae4a-4e0f-b1df-a8b9f2779762/282273256.png
ultimate-mostoles/luis-garcia.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/ddcc9cf6-d77e-4dd8-b33c-d96138eab2a6/118872434.png
ultimate-mostoles/dani-linares.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/dfb8b67d-0195-43f5-80ca-8b5d875c0495/138233413.png
ultimate-mostoles/aleix-lage.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/1022b413-a638-45e6-8326-f74a7b426d66/676103987.png
ultimate-mostoles/alex-capi-domingo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/06a6f44b-7ef5-40a7-b73f-74e62ad68c8e/563251651.png
ultimate-mostoles/aleix-marti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/6696a9f4-d2f2-44c5-b6a7-44d19fb987ae/655078537.png
ultimate-mostoles/mikhail-prokopev.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/12dadfe3-e671-4489-ab5a-a1d7fd69c527/885239812.png
ultimate-mostoles/ferran-corominas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/863367816.png
xbuyer-team/aleix-ruiz.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/148842617.png
xbuyer-team/alex-romero.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/223297551.png
xbuyer-team/joel-espinosa.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/32319989.png
xbuyer-team/mario-reyes.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/732093295.png
xbuyer-team/sergio-campos.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/35945168-6a3c-4b5d-9ffd-e672f52a2344/702892383.png
xbuyer-team/victor-vargas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/605227094.png
xbuyer-team/zaid-saban.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/c18d6afd-acb5-433b-baec-5d7afd72a4b4/402045868.png
xbuyer-team/eric-sanchez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/398277688.png
xbuyer-team/xavier-cabezas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/42841882.png
xbuyer-team/antonio-domenech.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/01b3f551-9dfc-4ebd-9de7-2e0910deaada/170801191.png
xbuyer-team/galde-hugue.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/741689374.png
xbuyer-team/jacobo-liencres.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/260533490.png
xbuyer-team/javier-comas.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/790382227.png
xbuyer-team/juanma-gonzalez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/554759614.png
xbuyer-team/sergio-chechi-costa.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/125306050.png
xbuyer-team/albert-lopez.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/2cb2ce08-9713-427c-a535-288ab6ca2a24/433068677.png
xbuyer-team/marc-gulias.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/db26873c-c1be-4c58-bbe1-c883aba5eee1/727195271.png
